mid,date,venue,bat_team,bowl_team,batsman,bowler,runs,wickets,overs,runs_last_5,wickets_last_5,striker,non-striker,total
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,KC Sangakkara,Z Khan,86,5,14.6,34,1,31,1,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,KC Sangakkara,DJ Bravo,87,5,15.0,34,1,31,1,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,KC Sangakkara,DJ Bravo,88,5,15.1,34,1,32,1,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,WA Mota,DJ Bravo,89,5,15.2,34,1,32,2,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,KC Sangakkara,DJ Bravo,89,5,15.3,33,1,32,2,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,KC Sangakkara,DJ Bravo,90,5,15.4,33,1,33,2,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,WA Mota,DJ Bravo,92,5,15.5,34,1,33,4,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,WA Mota,DJ Bravo,93,5,15.6,35,1,33,5,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,WA Mota,SL Malinga,97,5,16.1,38,1,33,5,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,WA Mota,SL Malinga,97,6,16.2,37,2,33,5,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,PP Chawla,SL Malinga,97,6,16.3,37,2,33,0,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,PP Chawla,SL Malinga,97,7,16.4,37,3,33,0,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,RR Powar,SL Malinga,97,7,16.5,35,3,33,0,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,RR Powar,SL Malinga,98,7,16.6,30,3,33,1,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,RR Powar,Z Khan,99,7,17.1,30,3,33,2,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,KC Sangakkara,Z Khan,100,7,17.2,26,3,34,2,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,RR Powar,Z Khan,100,7,17.3,25,3,34,2,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,RR Powar,Z Khan,101,7,17.4,26,3,34,3,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,KC Sangakkara,Z Khan,102,7,17.5,26,3,35,3,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,RR Powar,Z Khan,102,7,17.6,25,3,35,3,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,KC Sangakkara,SL Malinga,103,7,18.1,26,3,36,3,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,RR Powar,SL Malinga,104,7,18.2,26,3,36,4,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,KC Sangakkara,SL Malinga,104,7,18.3,25,3,36,4,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,KC Sangakkara,SL Malinga,105,7,18.4,25,3,37,4,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,RR Powar,SL Malinga,106,7,18.5,24,3,37,5,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,KC Sangakkara,SL Malinga,107,7,18.6,24,3,38,5,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,KC Sangakkara,DJ Bravo,111,7,19.1,27,3,42,5,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,KC Sangakkara,DJ Bravo,113,7,19.2,29,2,44,5,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,KC Sangakkara,DJ Bravo,114,7,19.3,29,2,45,5,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,RR Powar,DJ Bravo,118,7,19.4,33,2,45,9,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,RR Powar,DJ Bravo,119,7,19.5,33,2,45,10,119
72,2009-04-29,Kingsmead,Kings XI Punjab,Mumbai Indians,KC Sangakkara,DJ Bravo,119,8,19.6,32,3,45,10,119
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,AC Gilchrist,DP Nannes,0,0,0.1,0,0,0,0,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,AC Gilchrist,DP Nannes,0,0,0.2,0,0,0,0,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,AC Gilchrist,DP Nannes,4,0,0.3,4,0,4,0,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,AC Gilchrist,DP Nannes,8,0,0.4,8,0,8,0,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,AC Gilchrist,DP Nannes,8,1,0.5,8,1,8,0,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,HH Gibbs,DP Nannes,8,1,0.6,8,1,0,0,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,AA Bilakhia,A Nehra,12,1,1.1,12,1,4,0,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,AA Bilakhia,A Nehra,12,1,1.2,12,1,4,0,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,AA Bilakhia,A Nehra,14,1,1.3,14,1,6,0,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,AA Bilakhia,A Nehra,14,1,1.4,14,1,6,0,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,AA Bilakhia,A Nehra,15,1,1.4,15,1,6,0,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,AA Bilakhia,A Nehra,17,1,1.5,17,1,8,0,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,AA Bilakhia,A Nehra,19,1,1.6,19,1,10,0,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,HH Gibbs,DP Nannes,19,1,2.1,19,1,10,0,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,HH Gibbs,DP Nannes,19,1,2.2,19,1,10,0,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,HH Gibbs,DP Nannes,19,2,2.3,19,2,10,0,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,RG Sharma,DP Nannes,19,2,2.4,19,2,10,0,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,RG Sharma,DP Nannes,20,2,2.5,20,2,10,1,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,AA Bilakhia,DP Nannes,22,2,2.6,22,2,12,1,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,RG Sharma,PJ Sangwan,22,2,3.1,22,2,12,1,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,RG Sharma,PJ Sangwan,22,2,3.2,22,2,12,1,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,RG Sharma,PJ Sangwan,22,2,3.3,22,2,12,1,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,RG Sharma,PJ Sangwan,22,2,3.4,22,2,12,1,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,RG Sharma,PJ Sangwan,22,2,3.5,22,2,12,1,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,RG Sharma,PJ Sangwan,26,2,3.6,26,2,12,5,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,AA Bilakhia,DP Nannes,26,2,4.1,26,2,12,5,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,AA Bilakhia,DP Nannes,26,2,4.2,26,2,12,5,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,AA Bilakhia,DP Nannes,26,2,4.3,26,2,12,5,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,AA Bilakhia,DP Nannes,26,2,4.4,26,2,12,5,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,AA Bilakhia,DP Nannes,30,2,4.5,30,2,16,5,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,AA Bilakhia,DP Nannes,30,2,4.6,30,2,16,5,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,RG Sharma,PJ Sangwan,31,2,5.1,31,2,16,6,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,AA Bilakhia,PJ Sangwan,31,2,5.2,27,2,16,6,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,AA Bilakhia,PJ Sangwan,32,2,5.3,24,2,17,6,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,RG Sharma,PJ Sangwan,36,2,5.4,28,1,17,10,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,RG Sharma,PJ Sangwan,36,2,5.5,28,1,17,10,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,RG Sharma,PJ Sangwan,37,2,5.6,25,1,17,11,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,RG Sharma,A Mishra,38,2,6.1,26,1,17,12,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,AA Bilakhia,A Mishra,38,2,6.2,24,1,17,12,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,AA Bilakhia,A Mishra,39,2,6.3,25,1,18,12,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,RG Sharma,A Mishra,40,2,6.4,25,1,18,13,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,AA Bilakhia,A Mishra,41,2,6.5,24,1,19,13,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,RG Sharma,A Mishra,41,2,6.6,22,1,19,13,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,AA Bilakhia,DL Vettori,44,2,7.1,25,1,19,13,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,RG Sharma,DL Vettori,45,2,7.2,26,1,19,14,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,AA Bilakhia,DL Vettori,46,2,7.3,27,0,20,14,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,RG Sharma,DL Vettori,47,2,7.4,28,0,20,15,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,AA Bilakhia,DL Vettori,47,2,7.5,27,0,20,15,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,AA Bilakhia,DL Vettori,48,2,7.5,26,0,20,15,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,AA Bilakhia,DL Vettori,48,2,7.6,26,0,20,15,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,RG Sharma,A Mishra,49,2,8.1,27,0,20,16,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,AA Bilakhia,A Mishra,50,2,8.2,28,0,21,16,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,RG Sharma,A Mishra,51,2,8.3,29,0,21,17,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,AA Bilakhia,A Mishra,51,2,8.4,29,0,21,17,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,AA Bilakhia,A Mishra,52,2,8.5,26,0,22,17,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,RG Sharma,A Mishra,52,3,8.6,26,1,22,17,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,TL Suman,DL Vettori,53,3,9.1,27,1,22,1,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,AA Bilakhia,DL Vettori,53,4,9.2,27,2,22,1,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,DR Smith,DL Vettori,54,4,9.3,28,2,1,1,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,TL Suman,DL Vettori,54,4,9.4,24,2,1,1,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,TL Suman,DL Vettori,55,4,9.5,25,2,2,1,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,DR Smith,DL Vettori,55,4,9.6,24,2,2,1,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,TL Suman,A Mishra,56,4,10.1,25,2,3,1,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,DR Smith,A Mishra,58,4,10.2,26,2,3,3,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,DR Smith,A Mishra,58,4,10.3,22,2,3,3,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,DR Smith,A Mishra,59,4,10.4,23,2,3,3,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,TL Suman,A Mishra,60,4,10.5,23,2,3,3,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,DR Smith,A Mishra,61,4,10.6,23,2,4,3,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,DR Smith,DL Vettori,62,4,11.0,24,2,4,3,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,DR Smith,DL Vettori,66,4,11.1,27,2,8,3,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,DR Smith,DL Vettori,70,4,11.2,30,2,12,3,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,DR Smith,DL Vettori,74,4,11.3,33,2,16,3,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,DR Smith,DL Vettori,74,4,11.4,33,2,16,3,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,DR Smith,DL Vettori,76,4,11.5,32,2,18,3,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,DR Smith,DL Vettori,77,4,11.6,32,2,19,3,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,DR Smith,A Mishra,81,4,12.1,35,2,23,3,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,DR Smith,A Mishra,82,4,12.2,35,2,24,3,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,TL Suman,A Mishra,83,4,12.3,36,2,24,4,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,DR Smith,A Mishra,85,4,12.4,37,2,26,4,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,DR Smith,A Mishra,91,4,12.5,43,2,32,4,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,DR Smith,A Mishra,97,4,12.6,48,2,38,4,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,TL Suman,TM Dilshan,101,4,13.1,51,2,38,8,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,TL Suman,TM Dilshan,102,4,13.2,51,2,38,9,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,DR Smith,TM Dilshan,103,4,13.3,52,2,39,9,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,TL Suman,TM Dilshan,109,4,13.4,57,2,39,15,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,TL Suman,TM Dilshan,112,4,13.5,60,1,39,18,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,DR Smith,TM Dilshan,112,4,13.6,59,1,39,18,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,TL Suman,PJ Sangwan,114,4,14.1,61,0,39,20,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,TL Suman,PJ Sangwan,116,4,14.2,62,0,39,22,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,TL Suman,PJ Sangwan,117,4,14.3,63,0,39,23,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,DR Smith,PJ Sangwan,118,4,14.4,63,0,40,23,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,TL Suman,PJ Sangwan,118,5,14.5,63,1,40,23,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,DR Smith,PJ Sangwan,118,5,14.6,62,1,40,0,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,Y Venugopal Rao,A Nehra,118,5,15.1,60,1,40,0,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,Y Venugopal Rao,A Nehra,119,5,15.2,61,1,40,1,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,DR Smith,A Nehra,123,5,15.3,64,1,44,1,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,DR Smith,A Nehra,124,5,15.4,64,1,45,1,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,Y Venugopal Rao,A Nehra,125,5,15.5,64,1,45,2,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,DR Smith,A Nehra,127,5,15.6,65,1,45,2,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,Y Venugopal Rao,PJ Sangwan,127,5,16.1,61,1,45,2,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,Y Venugopal Rao,PJ Sangwan,128,5,16.2,58,1,45,3,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,DR Smith,PJ Sangwan,129,5,16.3,55,1,46,3,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,Y Venugopal Rao,PJ Sangwan,131,5,16.4,57,1,46,5,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,Y Venugopal Rao,PJ Sangwan,133,5,16.5,57,1,46,7,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,Y Venugopal Rao,PJ Sangwan,134,5,16.6,57,1,46,8,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,Y Venugopal Rao,A Nehra,135,5,17.1,54,1,46,9,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,DR Smith,A Nehra,136,5,17.2,54,1,47,9,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,Y Venugopal Rao,A Nehra,137,5,17.3,54,1,47,10,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,DR Smith,A Nehra,138,5,17.4,53,1,48,10,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,Y Venugopal Rao,A Nehra,139,5,17.5,48,1,48,11,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,DR Smith,A Nehra,139,6,17.6,42,2,48,11,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,Shoaib Ahmed,DP Nannes,139,6,18.1,38,2,11,0,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,Shoaib Ahmed,DP Nannes,139,6,18.2,37,2,11,0,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,Shoaib Ahmed,DP Nannes,139,7,18.3,36,3,11,0,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,RP Singh,DP Nannes,139,7,18.4,30,3,11,0,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,RP Singh,DP Nannes,140,7,18.5,28,3,11,1,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,Y Venugopal Rao,DP Nannes,140,7,18.6,28,3,11,1,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,RP Singh,A Nehra,141,7,19.1,27,3,11,2,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,Y Venugopal Rao,A Nehra,142,7,19.2,26,3,12,2,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,RP Singh,A Nehra,143,7,19.3,26,3,12,2,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,Y Venugopal Rao,A Nehra,147,7,19.4,29,3,16,2,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,Y Venugopal Rao,A Nehra,147,8,19.5,29,3,16,2,148
73,2009-04-30,SuperSport Park,Deccan Chargers,Delhi Daredevils,PP Ojha,A Nehra,148,9,19.6,30,4,2,1,148
74,2009-04-30,SuperSport Park,Chennai Super Kings,Rajasthan Royals,PA Patel,AD Mascarenhas,0,0,0.1,0,0,0,0,164
74,2009-04-30,SuperSport Park,Chennai Super Kings,Rajasthan Royals,PA Patel,AD Mascarenhas,0,0,0.2,0,0,0,0,164
74,2009-04-30,SuperSport Park,Chennai Super Kings,Rajasthan Royals,PA Patel,AD Mascarenhas,3,0,0.3,3,0,3,0,164
74,2009-04-30,SuperSport Park,Chennai Super Kings,Rajasthan Royals,ML Hayden,AD Mascarenhas,4,0,0.4,4,0,3,1,164
74,2009-04-30,SuperSport Park,Chennai Super Kings,Rajasthan Royals,PA Patel,AD Mascarenhas,4,0,0.5,4,0,3,1,164
74,2009-04-30,SuperSport Park,Chennai Super Kings,Rajasthan Royals,PA Patel,AD Mascarenhas,4,0,0.6,4,0,3,1,164
74,2009-04-30,SuperSport Park,Chennai Super Kings,Rajasthan Royals,ML Hayden,YK Pathan,4,1,1.1,4,1,3,1,164
74,2009-04-30,SuperSport Park,Chennai Super Kings,Rajasthan Royals,SK Raina,YK Pathan,4,1,1.2,4,1,3,0,164
74,2009-04-30,SuperSport Park,Chennai Super Kings,Rajasthan Royals,SK Raina,YK Pathan,5,1,1.3,5,1,3,1,164
74,2009-04-30,SuperSport Park,Chennai Super Kings,Rajasthan Royals,PA Patel,YK Pathan,5,1,1.4,5,1,3,1,164
74,2009-04-30,SuperSport Park,Chennai Super Kings,Rajasthan Royals,PA Patel,YK Pathan,5,1,1.5,5,1,3,1,164
74,2009-04-30,SuperSport Park,Chennai Super Kings,Rajasthan Royals,PA Patel,YK Pathan,5,1,1.6,5,1,3,1,164
74,2009-04-30,SuperSport Park,Chennai Super Kings,Rajasthan Royals,SK Raina,AD Mascarenhas,5,1,2.1,5,1,3,1,164
74,2009-04-30,SuperSport Park,Chennai Super Kings,Rajasthan Royals,SK Raina,AD Mascarenhas,7,1,2.2,7,1,3,3,164
74,2009-04-30,SuperSport Park,Chennai Super Kings,Rajasthan Royals,SK Raina,AD Mascarenhas,13,1,2.3,13,1,9,3,164
74,2009-04-30,SuperSport Park,Chennai Super Kings,Rajasthan Royals,SK Raina,AD Mascarenhas,13,1,2.4,13,1,9,3,164
74,2009-04-30,SuperSport Park,Chennai Super Kings,Rajasthan Royals,SK Raina,AD Mascarenhas,13,1,2.5,13,1,9,3,164
74,2009-04-30,SuperSport Park,Chennai Super Kings,Rajasthan Royals,SK Raina,AD Mascarenhas,17,1,2.6,17,1,13,3,164
74,2009-04-30,SuperSport Park,Chennai Super Kings,Rajasthan Royals,PA Patel,YK Pathan,17,1,3.1,17,1,13,3,164
74,2009-04-30,SuperSport Park,Chennai Super Kings,Rajasthan Royals,PA Patel,YK Pathan,17,1,3.2,17,1,13,3,164
74,2009-04-30,SuperSport Park,Chennai Super Kings,Rajasthan Royals,PA Patel,YK Pathan,17,2,3.3,17,2,13,3,164
74,2009-04-30,SuperSport Park,Chennai Super Kings,Rajasthan Royals,SK Raina,YK Pathan,18,2,3.4,18,2,14,0,164
74,2009-04-30,SuperSport Park,Chennai Super Kings,Rajasthan Royals,S Badrinath,YK Pathan,18,2,3.5,18,2,14,0,164
74,2009-04-30,SuperSport Park,Chennai Super Kings,Rajasthan Royals,S Badrinath,YK Pathan,19,2,3.6,19,2,14,1,164
74,2009-04-30,SuperSport Park,Chennai Super Kings,Rajasthan Royals,S Badrinath,AD Mascarenhas,19,2,4.1,19,2,14,1,164
74,2009-04-30,SuperSport Park,Chennai Super Kings,Rajasthan Royals,S Badrinath,AD Mascarenhas,21,2,4.2,21,2,14,3,164
74,2009-04-30,SuperSport Park,Chennai Super Kings,Rajasthan Royals,S Badrinath,AD Mascarenhas,25,2,4.3,25,2,14,7,164
74,2009-04-30,SuperSport Park,Chennai Super Kings,Rajasthan Royals,S Badrinath,AD Mascarenhas,25,2,4.4,25,2,14,7,164
74,2009-04-30,SuperSport Park,Chennai Super Kings,Rajasthan Royals,S Badrinath,AD Mascarenhas,26,2,4.5,26,2,14,8,164
74,2009-04-30,SuperSport Park,Chennai Super Kings,Rajasthan Royals,SK Raina,AD Mascarenhas,26,2,4.6,26,2,14,8,164
74,2009-04-30,SuperSport Park,Chennai Super Kings,Rajasthan Royals,S Badrinath,YK Pathan,27,2,5.1,27,2,14,9,164
74,2009-04-30,SuperSport Park,Chennai Super Kings,Rajasthan Royals,SK Raina,YK Pathan,28,2,5.2,28,2,15,9,164
74,2009-04-30,SuperSport Park,Chennai Super Kings,Rajasthan Royals,S Badrinath,YK Pathan,32,2,5.3,29,2,15,13,164
74,2009-04-30,SuperSport Park,Chennai Super Kings,Rajasthan Royals,S Badrinath,YK Pathan,33,2,5.4,29,2,15,14,164
74,2009-04-30,SuperSport Park,Chennai Super Kings,Rajasthan Royals,SK Raina,YK Pathan,39,2,5.5,35,2,21,14,164
74,2009-04-30,SuperSport Park,Chennai Super Kings,Rajasthan Royals,SK Raina,YK Pathan,40,2,5.6,36,2,22,14,164
74,2009-04-30,SuperSport Park,Chennai Super Kings,Rajasthan Royals,SK Raina,Kamran Khan,41,2,6.1,37,1,23,14,164
74,2009-04-30,SuperSport Park,Chennai Super Kings,Rajasthan Royals,S Badrinath,Kamran Khan,41,2,6.2,37,1,23,14,164
74,2009-04-30,SuperSport Park,Chennai Super Kings,Rajasthan Royals,S Badrinath,Kamran Khan,41,2,6.3,36,1,23,14,164
74,2009-04-30,SuperSport Park,Chennai Super Kings,Rajasthan Royals,S Badrinath,Kamran Khan,45,2,6.4,40,1,23,18,164
74,2009-04-30,SuperSport Park,Chennai Super Kings,Rajasthan Royals,S Badrinath,Kamran Khan,46,2,6.5,41,1,23,19,164
74,2009-04-30,SuperSport Park,Chennai Super Kings,Rajasthan Royals,SK Raina,Kamran Khan,47,2,6.6,42,1,24,19,164
74,2009-04-30,SuperSport Park,Chennai Super Kings,Rajasthan Royals,SK Raina,MM Patel,53,2,7.1,48,1,30,19,164
74,2009-04-30,SuperSport Park,Chennai Super Kings,Rajasthan Royals,SK Raina,MM Patel,53,2,7.2,46,1,30,19,164
74,2009-04-30,SuperSport Park,Chennai Super Kings,Rajasthan Royals,SK Raina,MM Patel,54,2,7.3,41,1,31,19,164
74,2009-04-30,SuperSport Park,Chennai Super Kings,Rajasthan Royals,S Badrinath,MM Patel,54,2,7.4,41,1,31,19,164
74,2009-04-30,SuperSport Park,Chennai Super Kings,Rajasthan Royals,S Badrinath,MM Patel,55,2,7.5,42,1,31,20,164
